"TC Collection","Size Group","Vector Name","Classifier","AVG Accuracy","AVG # missing URLs","Vector Path"
"tc10",5000,"rdf2vec-sg-oa-512-autoencoded","SVM","0,939816033515563","409,833333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",5000,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,934579066215767","409,833333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",5000,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,941214514318509","409,833333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",500,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,803289006953666","41,6666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",500,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,873867573098642","41,6666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",500,"rdf2vec-sg-oa-512-autoencoded","KNN","0,881753501368707","41,6666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",500,"rdf2vec-sg-oa-512-autoencoded","SVM","0,908659180360309","41,6666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",500,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,921644093282572","41,6666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",500,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,928297578292502","41,6666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10_hard",50,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,641160255005192","2,66666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10_hard",50,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,70344253144886","2,66666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10_hard",50,"rdf2vec-sg-oa-512-autoencoded","KNN","0,675744438402666","2,66666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10_hard",50,"rdf2vec-sg-oa-512-autoencoded","SVM","0,761059264223821","2,66666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10_hard",50,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,733414616326009","2,66666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10_hard",50,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,776045684273532","2,66666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
